# iteration    r (m)    potential (V)
         1         0.0117       -14131.4
         1          0.012       -13441.7
         1         0.0123       -12790.9
         1         0.0126       -12176.3
         1         0.0129       -11595.3
         1         0.0132       -11045.8
         1         0.0135       -10525.5
         1         0.0138       -10032.8
         1         0.0141       -9566.04
         1         0.0144       -9123.64
         1         0.0147       -8704.27
         1          0.015       -8306.71
         1         0.0153       -7929.81
         1         0.0156       -7572.53
         1         0.0159       -7233.87
         1         0.0162       -6912.95
         1         0.0165       -6608.92
         1         0.0168       -6320.96
         1         0.0171       -6048.34
         1         0.0174       -5790.33
         1         0.0177       -5546.26
         1          0.018       -5315.48
         1         0.0183       -5097.36
         1         0.0186        -4891.3
         1         0.0189       -4696.73
         1         0.0192       -4513.09
         1         0.0195       -4339.85
         1         0.0198       -4176.49
         1         0.0201       -4022.51
         1         0.0204       -3877.43
         1         0.0207        -3740.8
         1          0.021       -3612.18
         1         0.0213       -3491.14
         1         0.0216       -3377.28
         1         0.0219       -3270.22
         1         0.0222       -3169.59
         1         0.0225       -3075.05
         1         0.0228       -2986.26
         1         0.0231       -2902.93
         1         0.0234       -2824.74
         1         0.0237       -2751.44
         1          0.024       -2682.76
         1         0.0243       -2618.46
         1         0.0246       -2558.32
         1         0.0249       -2502.13
         1         0.0252       -2449.68
         1         0.0255       -2400.81
         1         0.0258       -2355.34
         1         0.0261       -2313.11
         1         0.0264       -2273.99
         1         0.0267       -2237.84
         1          0.027       -2204.54
         1         0.0273       -2173.98
         1         0.0276       -2146.06
         1         0.0279       -2120.69
         1         0.0282       -2097.79
         1         0.0285       -2077.28
         1         0.0288        -2059.1
         1         0.0291       -2043.19
         1         0.0294        -2029.5
         1         0.0297       -2017.98
         1           0.03       -2008.61
         1         0.0303       -2001.35
         1         0.0306       -1996.18
         1         0.0309       -1993.09
         1         0.0312       -1992.06
         2        -0.0315       -1845.56
         2        -0.0312       -1846.47
         2        -0.0309       -1849.22
         2        -0.0306        -1853.8
         2        -0.0303       -1860.22
         2          -0.03       -1868.52
         2        -0.0297       -1878.71
         2        -0.0294       -1890.82
         2        -0.0291       -1904.89
         2        -0.0288       -1920.96
         2        -0.0285       -1939.07
         2        -0.0282       -1959.28
         2        -0.0279       -1981.65
         2        -0.0276       -2006.25
         2        -0.0273       -2033.15
         2         -0.027       -2062.43
         2        -0.0267       -2094.19
         2        -0.0264       -2128.52
         2        -0.0261       -2165.54
         2        -0.0258       -2205.36
         2        -0.0255       -2248.11
         2        -0.0252       -2293.93
         2        -0.0249       -2342.98
         2        -0.0246        -2395.4
         2        -0.0243       -2451.39
         2         -0.024       -2511.13
         2        -0.0237       -2574.81
         2        -0.0234       -2642.67
         2        -0.0231       -2714.93
         2        -0.0228       -2791.84
         2        -0.0225       -2873.67
         2        -0.0222       -2960.69
         2        -0.0219       -3053.21
         2        -0.0216       -3151.55
         2        -0.0213       -3256.04
         2         -0.021       -3367.03
         2        -0.0207        -3484.9
         2        -0.0204       -3610.03
         2        -0.0201       -3742.85
         2        -0.0198       -3883.77
         2        -0.0195       -4033.25
         2        -0.0192       -4191.74
         2        -0.0189       -4359.74
         2        -0.0186       -4537.76
         2        -0.0183        -4726.3
         2         -0.018       -4925.91
         2        -0.0177       -5137.17
         2        -0.0174       -5360.64
         2        -0.0171       -5596.94
         2        -0.0168       -5846.71
         2        -0.0165        -6110.6
         2        -0.0162        -6389.3
         2        -0.0159       -6683.54
         2        -0.0156        -6994.1
         2        -0.0153       -7321.78
         2         -0.015       -7667.45
         2        -0.0147       -8032.04
         2        -0.0144       -8416.56
         2        -0.0141       -8822.07
         2        -0.0138       -9249.76
         2        -0.0135       -9700.91
         2        -0.0132       -10176.9
         2        -0.0129       -10679.3
         2        -0.0126       -11209.8
         2        -0.0123       -11770.2
         2         -0.012       -12362.8
         2        -0.0117       -12989.8
         2        -0.0114       -13653.8
         2        -0.0111       -14357.8
         2        -0.0108       -15105.2
         2        -0.0105       -15899.7
         2        -0.0102       -16745.7
         2        -0.0099       -17648.1
         2        -0.0096       -18612.6
         2        -0.0093         -19646
         2         -0.009       -20755.9
         2        -0.0087       -21951.5
         2        -0.0084       -23243.8
         2        -0.0081       -24645.8
         2        -0.0078       -26173.6
         2        -0.0075       -27846.9
         2        -0.0072       -29690.5
         2        -0.0069       -31736.5
         2        -0.0066       -34026.9
         2        -0.0063         -36619
         2         -0.006       -39594.8
         2        -0.0057         -43080
         2        -0.0054         -47300
         2        -0.0051         -50000
         2        -0.0048         -50000
         2        -0.0045         -50000
         2        -0.0042       -49889.3
         2        -0.0039       -49161.5
         2        -0.0036       -48541.1
         2        -0.0033       -48027.9
         2         -0.003       -47615.3
         2        -0.0027       -47292.5
         2        -0.0024       -47047.6
         2        -0.0021       -46868.3
         2        -0.0018         -46743
         2        -0.0015       -46660.4
         2        -0.0012       -46610.5
         2        -0.0009       -46583.7
         2        -0.0006       -46571.8
         2        -0.0003       -46568.3
         2              0         -46568
         2         0.0003       -46568.2
         2         0.0006         -46568
         2         0.0009       -46568.9
         2         0.0012       -46574.6
         2         0.0015       -46590.6
         2         0.0018       -46624.2
         2         0.0021       -46683.9
         2         0.0024       -46779.4
         2         0.0027       -46921.4
         2          0.003       -47121.1
         2         0.0033       -47390.3
         2         0.0036       -47741.3
         2         0.0039       -48185.8
         2         0.0042       -48733.5
         2         0.0045       -49388.9
         2         0.0048         -50000
         2         0.0051         -50000
         2         0.0054         -50000
         2         0.0057         -50000
         2          0.006       -45822.9
         2         0.0063       -41874.1
         2         0.0066       -38569.8
         2         0.0069         -35729
         2         0.0072       -33242.9
         2         0.0075       -31038.4
         2         0.0078       -29063.5
         2         0.0081       -27279.6
         2         0.0084       -25657.4
         2         0.0087       -24173.8
         2          0.009       -22810.3
         2         0.0093       -21551.9
         2         0.0096       -20386.3
         2         0.0099       -19303.3
         2         0.0102       -18294.2
         2         0.0105       -17351.5
         2         0.0108         -16469
         2         0.0111       -15641.2
         2         0.0114       -14863.4
         2         0.0117       -14131.4
         2          0.012       -13441.7
         2         0.0123       -12790.9
         2         0.0126       -12176.3
         2         0.0129       -11595.3
         2         0.0132       -11045.8
         2         0.0135       -10525.5
         2         0.0138       -10032.8
         2         0.0141       -9566.04
         2         0.0144       -9123.64
         2         0.0147       -8704.27
         2          0.015       -8306.71
         2         0.0153       -7929.81
         2         0.0156       -7572.53
         2         0.0159       -7233.87
         2         0.0162       -6912.95
         2         0.0165       -6608.92
         2         0.0168       -6320.96
         2         0.0171       -6048.34
         2         0.0174       -5790.33
         2         0.0177       -5546.26
         2          0.018       -5315.48
         2         0.0183       -5097.36
         2         0.0186        -4891.3
         2         0.0189       -4696.73
         2         0.0192       -4513.09
         2         0.0195       -4339.85
         2         0.0198       -4176.49
         2         0.0201       -4022.51
         2         0.0204       -3877.43
         2         0.0207        -3740.8
         2          0.021       -3612.18
         2         0.0213       -3491.14
         2         0.0216       -3377.28
         2         0.0219       -3270.22
         2         0.0222       -3169.59
         2         0.0225       -3075.05
         2         0.0228       -2986.26
         2         0.0231       -2902.93
         2         0.0234       -2824.74
         2         0.0237       -2751.44
         2          0.024       -2682.76
         2         0.0243       -2618.46
         2         0.0246       -2558.32
         2         0.0249       -2502.13
         2         0.0252       -2449.68
         2         0.0255       -2400.81
         2         0.0258       -2355.34
         2         0.0261       -2313.11
         2         0.0264       -2273.99
         2         0.0267       -2237.84
         2          0.027       -2204.54
         2         0.0273       -2173.98
         2         0.0276       -2146.06
         2         0.0279       -2120.69
         2         0.0282       -2097.79
         2         0.0285       -2077.28
         2         0.0288        -2059.1
         2         0.0291       -2043.19
         2         0.0294        -2029.5
         2         0.0297       -2017.98
         2           0.03       -2008.61
         2         0.0303       -2001.35
         2         0.0306       -1996.18
         2         0.0309       -1993.09
         2         0.0312       -1992.06
